加速度X：	 加速度Y：	 加速度Z：	角速度X：	 角速度Y：	 角速度Z：	 地磁X：	 地磁Y：	 地磁Z：
9.198765	8.263345000000001	-3.3739585	-1.1065955	0.0812272	-2.7119350000000004	-58.21095	-1.4921189999999998	38.0982
8.74536	10.0288	-0.539377	-0.982071	0.0680322	-2.23397	-59.0353	-2.67575	38.0304
10.935830000000001	9.36079	-2.9704985	-1.2399505	0.27804409999999996	-1.83802	-58.00535	-4.30905	37.8189
13.1263	8.69278	-5.4016199999999985	-1.49783	0.4880560000000001	-1.44207	-56.9754	-5.94235	37.6074
14.547733333333333	8.64396	-4.359636666666666	-1.3840566666666667	0.6843606666666667	-1.116695	-57.15726666666666	-6.662706666666668	36.94103333333333
15.969166666666665	8.595139999999999	-3.3176533333333333	-1.2702833333333332	0.8806653333333334	-0.79132	-57.339133333333336	-7.383063333333332	36.27466666666667
17.3906	8.54632	-2.27567	-1.15651	1.07697	-0.465945	-57.521	-8.10342	35.6083
22.8561	9.04585	-2.94199	-1.29062	1.2726	-0.123373	-58.7259	-10.1553	35.4725
25.2257	3.75193	-3.5126800000000005	-1.48806	1.35562	-0.09002919999999999	-58.5209	-9.70021	33.8666
25.4788	-2.40406	-3.64557	-1.3371	1.32748	-0.0174239	-59.6432	-10.4134	32.3828
25.6164	-3.61323	-2.9916	-1.23145	1.2496	-0.03048	-60.8672	-11.0323	32.3862
24.5781	-5.0658400000000015	-3.29925	-1.68396	1.19918	-0.100677	-60.3059	-11.5922	31.5092
21.25555	-7.7518199999999995	-3.7421550000000003	-2.06271	1.0999649999999999	-0.04982579	-60.47875000000001	-11.74025	30.6426
17.933	-10.4378	-4.18506	-2.44146	1.00075	0.00102542	-60.6516	-11.8883	29.776
16.3408	-10.6801	-4.13042	-2.4025	0.960381	0.07479680000000001	-61.6645	-12.2777	28.5423
14.5393	-10.6499	-3.84851	-2.10557	1.0241	0.110049	-61.1034	-12.4061	28.4126
13.4162	-9.93826	-3.02753	-1.7982200000000002	1.12146	0.134615	-61.9908	-13.4682	27.6658
12.0886	-8.35225	-4.5088300000000014	-1.13861	1.09096	-0.041176300000000006	-61.6526	-14.4535	26.1672
10.867	-6.130719999999998	-5.79599	-0.731691	1.06023	-0.386998	-61.9946	-13.8931	26.4235
9.63794	-4.99591	-5.217969999999998	-1.05841	1.27977	-0.615031	-62.113	-14.4178	24.686
6.86422	-3.30551	-7.64545	-1.12347	1.6845	-1.37945	-62.43	-16.4863	23.4288
2.60696	-3.94341	-9.02836	-0.7753939999999999	1.6452	-2.51561	-62.4324	-16.8058	22.5589
4.3796599999999986	-3.822	-9.02303	0.134551	1.48451	-3.62543	-62.172	-19.4608	22.4047
9.58421	-1.74688	-7.528689999999999	1.05094	1.26961	-4.2702	-61.0359	-21.8968	20.0176
14.0569	1.26259	-8.68213	1.2686	0.8861620000000001	-4.85772	-60.0971	-25.124	19.6042
15.2163	-1.73088	-7.84623	0.651872	0.715799	-4.70339	-59.4917	-28.1286	19.9385
19.259	-3.66531	-7.30147	-0.301887	0.34098	-4.22732	-58.0207	-29.4959	19.293
26.7097	-4.55606	-7.33818	-1.29757	0.239706	-3.90792	-57.4189	-32.171	19.7547
24.0787	-6.20573	-7.71241	-2.64114	0.665192	-4.23123	-55.9348	-34.9615	18.2274
20.6574	-10.0771	-6.53151	-3.81037	0.990745	-4.1509	-54.0033	-38.5205	15.203
24.4168	-12.3134	-5.45455	-4.34725	1.40118	-3.48125	-53.0931	-40.6224	13.1926
25.6996	-12.75	-4.00698	-3.6024199999999995	1.85013	-3.10563	-51.976000000000006	-41.6253	10.9448
17.3176	-12.4492	-3.91802	-1.88013	1.7151299999999998	-3.19611	-50.2668	-43.9938	10.2866
12.9925	-11.5878	-3.65566	-0.619609	1.11506	-2.83763	-49.3643	-45.3282	8.65591
14.8319	-8.606010000000001	-2.26744	0.299499	0.7719739999999999	-2.32246	-48.3414	-46.357	8.636569999999999
15.0914	-4.41547	-1.57095	1.09542	0.585236	-1.9503	-47.3138	-47.5011	8.9873
12.6267	-1.30084	-2.03707	1.34315	0.454479	-1.4546	-47.0836	-47.5189	9.7279
10.0734	0.362348	-2.02886	1.18441	0.354488	-0.749358	-46.5323	-46.8764	9.73024
6.61643	1.10211	-2.51234	1.29671	0.190554	0.115124	-47.0791	-47.6343	10.098
2.63242	0.31387	-3.19999	1.64894	-0.0298355	1.1987	-47.0896	-46.3231	11.1023
0.46995	-0.0947331	-2.99044	2.08936	-0.420898	2.27145	-47.75899999999999	-45.7659	12.4753
0.26074400000000003	0.253392	-2.74828	2.61173	-0.764084	3.16921	-49.465	-43.8338	12.7574
0.6793560000000001	0.509995	-3.2507900000000003	2.94905	-1.10276	3.95387	-51.3787	-42.2449	14.5229
1.5778299999999998	1.1143	-3.984	3.00361	-1.40676	4.682180000000002	-53.3064	-39.0154	17.42
2.94218	2.23297	-4.7062	2.77113	-1.49009	5.33461	-55.3594	-35.7604	18.7093
4.11346	3.15564	-4.8818800000000016	2.34313	-1.5570700000000002	5.95281	-56.8514	-32.2024	20.6161
4.76211	3.5800400000000003	-4.26614	1.75898	-1.59241	6.43304	-59.3733	-27.6039	21.676
5.7579	2.43214	-3.14773	1.38607	-1.67082	6.792889999999999	-59.9652	-24.5138	23.1992
8.28553	1.40543	-2.1438	1.30237	-1.87217	7.18387	-61.0314	-19.4247	24.9951
8.11727	3.89992	-3.04391	0.7886770000000001	-1.88456	7.61802	-61.9929	-14.435	25.6751
8.04278	0.678733	-2.6699	0.377347	-1.9693	7.730360000000001	-62.1554	-10.1434	26.96
9.78732	-1.01416	-2.08345	0.509942	-2.29226	7.9710899999999985	-62.8903	-4.84206	28.5079
12.9423	0.211649	-2.10415	0.848035	-2.65736	8.15446	-61.2775	0.710885	29.7917
16.2035	2.6477	-1.94769	0.90305	-2.81014	8.254010000000001	-60.6521	4.96994	31.4411
19.1507	5.1597300000000015	-1.44169	0.8535780000000001	-2.8066	8.19562	-58.70399999999999	10.7285	32.972
22.0376	7.6565699999999985	-0.980727	1.23717	-2.86083	7.994460000000001	-57.4043	14.6378	34.2408
24.7768	11.4245	-0.0236077	1.96466	-2.75117	7.64055	-54.3284	20.0225	36.006
27.4269	18.2628	0.984648	2.56628	-2.58612	7.0465800000000005	-52.8223	24.708	36.415
29.8373	27.4303	1.98668	2.45912	-2.18995	6.2544	-49.1649	27.8823	36.9141
29.1633	37.5334	1.77614	1.49721	-1.6131799999999998	5.43409	-46.87600000000001	32.5436	37.0688
22.612	43.218	1.0056200000000002	0.122475	-1.09297	4.4877	-45.8824	33.6117	37.0721
15.4951	41.6144	2.00209	-1.08226	-0.567214	3.35039	-44.542	34.5428	38.1851
10.4731	34.2965	5.03395	-1.40212	-0.406542	2.04971	-42.9745	34.9224	38.6714
9.86054	35.7688	9.36114	-0.677172	-0.09864860000000003	0.408921	-42.7319	34.0217	39.4025
5.61802	37.0257	11.3926	-0.67924	0.0744631	-0.444945	-43.8557	34.3889	39.6632
4.70337	33.1392	12.0759	-0.553613	0.217119	-1.28852	-44.6542	34.7625	38.5597
4.83334	27.1638	11.2317	-0.25213800000000003	0.443657	-2.0631	-45.077	33.2265	39.0419
3.25425	19.5229	-3.11374	0.798087	0.192154	-2.85989	-45.3907	31.9073	39.5255
10.0058	-4.98556	-21.5206	1.76459	-0.993267	-3.65698	-46.3919	30.9594	38.7809
53.0087	-25.3424	-3.52124	-1.76459	-0.00615829	-2.14692	-48.3698	28.3766	39.1409
57.7058	15.2884	-0.286614	-0.430996	1.50201	-5.4937	-50.7059	26.5965	38.1507
35.0498	30.9623	19.7618	0.8150930000000001	1.2428	-9.11408	-52.8816	21.7138	37.7451
12.6192	-8.67196	18.3738	0.5839770000000001	0.896402	-7.73073	-54.9615	17.5011	36.4794
-16.2572	5.96399	-5.16109	0.044273	0.038996300000000005	-5.4589	-56.2745	15.4464	36.8396
-9.3061	21.451	-7.26082	1.96722	-0.525848	-6.48005	-57.1296	12.4981	36.8151
-13.2519	19.1465	1.34922	0.29532	-0.042195800000000006	-4.66969	-56.6303	9.27176	37.5193
4.74182	14.6668	8.154580000000001	-0.6045119999999999	-0.29196	-4.3159800000000015	-57.3794	6.54518	37.125
24.4459	11.9536	-0.159769	-0.8582209999999999	-0.242652	-3.64267	-57.9183	5.0197699999999985	37.1131
25.0505	8.316310000000001	-6.23564	-1.18853	-0.15885	-3.3182	-57.7675	2.0409200000000003	36.7088
15.41586	8.793410000000002	-3.93085	-1.1284649999999998	-0.0973857	-2.9791350000000003	-57.40535	0.1537050000000002	36.6238
5.7812199999999985	9.27051	-1.62606	-1.0684	-0.0359214	-2.64007	-57.0432	-1.73351	36.5388
10.7083	8.43973	-1.6344299999999998	-0.978303	0.0242662	-2.21231	-57.6891	-3.4790300000000003	36.773
13.0723	13.1668	-7.86763	-1.23101	0.25785	-1.76414	-58.4544	-4.561730000000002	37.2629
12.2533	9.50874	-5.88393	-1.71164	0.487739	-1.42846	-57.3171	-6.24503	36.3692
15.1308	8.816130000000003	-3.85373	-1.58316	0.602565	-1.0056	-58.1966	-7.104710000000002	36.9861
16.2697	9.43563	-4.57313	-1.47175	0.8640100000000001	-0.746844	-58.8693	-8.26689	34.875
16.3051	8.43907	-3.19281	-1.53624	1.05371	-0.419899	-58.6533	-7.83	34.6303
22.4478	7.4721	-3.47962	-1.56904	1.24949	-0.102266	-58.8666	-8.81043	34.2502
25.9451	4.53801	-3.98822	-1.76225	1.48715	-0.033587900000000004	-58.9701	-10.3301	32.6257
24.7683	-2.02742	-4.73275	-1.7779200000000002	1.55092	0.0221106	-59.5387	-10.2971	31.6405
25.2808	-5.24817	-4.10456	-1.55329	1.51676	0.0113531	-61.2417	-9.55584	30.177
23.7938	-5.94411	-3.988480000000001	-1.62562	1.42524	-0.116521	-60.6635	-10.8983	30.0342
20.5326	-6.79219	-4.27113	-1.93609	1.30942	-0.13181600000000002	-61.2238	-11.7416	28.5444
16.7939	-9.01566	-3.66898	-2.30751	1.24538	-0.001842	-61.0932	-12.8542	28.9028
14.5256	-9.86306	-3.5785400000000003	-2.48037	1.05148	0.122711	-62.242	-12.4455	26.0697
13.4449	-9.43958	-3.3925300000000003	-2.30461	1.00405	0.14951099999999998	-61.7757	-13.2455	26.9238
13.0889	-8.24356	-2.39557	-1.82875	1.14897	0.171029	-61.893	-13.9875	24.9364
12.6189	-8.002939999999999	-3.4381699999999995	-1.17993	1.16832	0.12801700000000002	-62.2445	-13.7351	23.4566
11.8186	-7.50523	-4.44958	-0.414872	1.06428	-0.178951	-62.2402	-14.389	22.8307
11.8482	-5.81151	-4.68222	-0.41247	1.41973	-0.353641	-62.6758	-15.1491	23.0737
8.86015	-3.2602900000000004	-8.14052	-0.235458	1.73395	-0.956786	-63.9329	-14.3116	21.4838
3.30635	-3.18903	-10.6842	0.1613	1.6363299999999998	-1.9949	-62.6723	-16.4486	21.2031
5.156630000000001	-4.274565	-8.193245000000001	0.792325	1.46823	-2.99209	-62.4878	-18.42205	19.7571
7.00691	-5.3601	-5.7022900000000005	1.42335	1.30013	-3.98928	-62.3033	-20.3955	18.3111
14.5039	-2.49979	-5.7059	2.11882	1.1557	-4.91755	-61.0177	-23.544	19.381
14.2555	-5.179119999999998	-7.45165	2.2295	0.90512	-5.09449	-60.8791	-25.6399	18.9862
15.2635	-6.60009	-6.99837	1.40199	0.386375	-4.72893	-59.6083	-28.225	19.1958
19.896	-6.15878	-5.66223	0.419913	0.29255	-4.49686	-57.6694	-30.5027	19.4032
22.3173	-5.38614	-5.07217	-0.395255	0.4819229999999999	-4.2034	-56.0773	-32.859	18.1272
20.7242	-6.0370300000000015	-5.1978300000000015	-1.35873	0.660554	-4.10501	-55.2659	-35.4101	16.9794
20.394	-8.16946	-4.97732	-2.08407	0.8548209999999999	-4.025530000000002	-53.7828	-38.1989	15.3284
24.1657	-9.63531	-4.62939	-2.37586	0.907638	-3.59019	-52.1939	-40.1187	14.4284
26.4803	-9.71006	-4.3387400000000005	-1.96101	1.20187	-3.3515900000000003	-51.2898	-41.5634	12.7965
19.7827	-8.258989999999999	-3.86892	-0.998318	1.31298	-3.41261	-49.9204	-44.0222	11.5213
14.3017	-7.5185	-3.3881300000000003	-0.429511	0.82347	-3.08328	-49.2472	-44.1546	11.3906
15.1619	-5.73257	-2.58114	-0.269175	0.528827	-2.41289	-47.5401	-46.304	10.8586
15.5711	-3.29651	-1.89493	-0.113589	0.551087	-1.89945	-46.966	-47.4241	10.5944
12.7029	-0.468692	-1.82826	0.197477	0.629197	-1.27401	-46.1766	-47.7828	10.5841
8.732610000000001	0.512174	-2.94546	0.368729	0.657925	-0.431201	-46.2866	-47.9979	10.4589
4.8247	0.132588	-3.42295	0.319962	0.480899	0.560349	-45.7306	-47.9023	10.0841
0.934157	0.0259224	-3.3565400000000003	0.696625	0.203073	1.60091	-47.4248	-46.7445	10.4816
-1.72415	0.569972	-3.23822	1.31181	-0.152641	2.61695	-48.4499	-45.2809	11.0007
-1.96499	0.872252	-3.37413	1.73091	-0.494662	3.43567	-50.155	-43.1347	11.7802
-0.704454	1.11412	-3.71458	2.02867	-0.847035	4.24846	-51.2894	-41.4564	13.0452
0.450036	1.32545	-4.26626	2.2084900000000003	-1.09996	5.00358	-54.017	-38.1744	14.0928
1.61887	1.5970799999999998	-4.9846900000000005	2.09226	-1.28123	5.69793	-55.8387	-34.9389	16.2464
2.72989	1.89962	-5.15806	1.82691	-1.42166	6.22922	-58.2277	-31.1336	18.5346
3.37754	0.977712	-4.6893400000000005	1.66527	-1.52278	6.54294	-59.2766	-27.9058	19.1965
6.955310000000001	-1.25907	-3.94439	2.00417	-1.86852	6.78715	-60.9038	-22.904	20.7485
9.22821	5.98703	-3.35923	1.40312	-1.84923	7.5853	-61.8704	-17.6902	21.1833
6.910939999999999	4.2310300000000005	-4.15857	0.494864	-1.75033	7.635039999999999	-62.0283	-13.5139	22.8383
7.83182	-1.68081	-2.66119	0.27184899999999995	-1.9618400000000005	7.69786	-63.3034	-9.30486	24.9978
10.0413	-2.20929	-2.33825	0.810225	-2.32727	7.91011	-62.6003	-2.9445	26.0502
13.1492	-0.364	-2.87529	1.4053	-2.72838	8.09382	-62.8847	2.12198	27.4681
17.522000000000002	2.78309	-2.78756	1.48003	-2.90888	8.24751	-61.5889	7.0079699999999985	29.9852
21.1447	6.12692	-2.46945	1.3856700000000002	-2.87116	8.19484	-58.8445	11.6419	31.0024
24.0137	9.43958	-2.76778	1.4927	-2.77799	7.9384	-57.12	17.0838	32.0366
25.9981	12.8282	-2.653	1.92172	-2.75821	7.600989999999999	-54.7098	21.2947	32.5569
27.9897	19.6973	-1.03594	2.5177	-2.61142	7.02652	-52.8558	25.8415	34.1994
31.7858	30.5298	0.71014	2.13415	-2.29886	6.15957	-49.0991	29.7877	34.4583
29.7624	40.8149	1.11159	0.973742	-1.7099799999999998	5.20887	-47.5606	32.3713	35.2159
19.3967	44.4573	0.791679	-0.492962	-1.02819	4.24721	-45.3356	34.1538	36.3307
12.8373	41.6595	2.27336	-1.7201	-0.574978	2.95004	-44.6686	34.6787	36.5784
9.65357	33.9807	6.67392	-1.83912	-0.383854	1.53044	-44.2168	34.9807	37.5682
7.839410000000001	36.6324	10.9583	-0.816221	0.0361054	0.0340677	-43.9875	34.7488	37.8114
3.2065	37.4205	13.069	-0.8634930000000001	0.0729778	-0.795199	-44.317	33.9947	37.3109
4.48224	31.7036	13.1866	-0.750483	0.239762	-1.55823	-45.0768	32.795	38.2946
4.8617599999999985	24.966	7.379189999999999	-0.235397	0.410215	-2.3761	-45.8466	31.6119	38.0407
2.22986	17.6029	-14.5141	0.816596	-0.543168	-3.29211	-47.0602	30.1134	37.7871
21.6855	-29.3149	-18.0838	-0.265507	-1.0533	-2.97047	-47.608	29.573	38.4047
61.8557	-15.6918	-4.477119999999998	-2.37162	0.240346	-2.38647	-47.7729	25.2783	38.2365
12.8039	-0.439645	-2.82781	3.14492	-1.71763	5.72024	-44.691	-31.9532	-14.2625
13.7947	-0.182509	-3.0003900000000003	3.31671	-1.68721	5.8627699999999985	-46.6079	-29.712	-11.7473
14.8292	0.0439785	-3.50607	3.43646	-1.6872	6.02458	-48.8694	-27.9843	-11.2153
16.749000000000002	0.542574	-4.28977	3.47214	-1.64888	6.1471300000000015	-51.0087	-25.3071	-7.70344
19.0596	1.17745	-5.01544	3.30421	-1.53815	6.3501699999999985	-52.3928	-22.5006	-7.66218
21.2361	1.61601	-5.4673300000000005	2.96104	-1.34423	6.6008	-53.8666	-19.4039	-4.27507
23.7264	1.96341	-6.31411	2.66831	-1.24758	6.8167800000000005	-55.2487	-16.385	-3.61267
25.9016	2.88554	-7.115660000000001	2.5237	-1.3732	6.819160000000001	-56.6219	-13.1653	-1.46286
27.2536	6.9995	-7.39338	2.09033	-1.45764	6.677010000000001	-57.7903	-9.0589	-0.171715
28.6685	13.0199	-7.132689999999998	1.50842	-1.4486	6.57	-58.6335	-4.73035	0.128909
27.1734	16.6967	-5.6836	0.484178	-1.29506	6.558510000000001	-58.8885	-1.5450700000000002	1.89787
18.5989	17.9057	-4.976	-0.868044	-1.19905	6.31717	-58.3762	2.50383	3.05088
13.2199	16.4523	-5.12437	-2.19132	-1.43993	5.41498	-58.3989	5.4522	5.43431
14.6697	18.7386	-3.42915	-3.03738	-1.42065	4.31404	-58.6759	9.64404	6.22396
15.423	22.9028	0.428069	-3.32579	-1.42833	3.3821	-57.2341	11.128	6.97067
17.343	25.2813	3.17996	-3.2496	-1.17275	2.4528	-57.364	12.8862	7.85694
15.3686	22.5459	5.42413	-2.6601	-0.441404	1.1063	-57.4741	12.8868	8.1054
12.821	19.2805	7.1433100000000005	-1.88204	0.105349	-0.4430939999999999	-57.7983	12.663	9.21967
14.8586	18.6441	5.89345	-1.43767	0.393733	-1.96822	-58.3479	11.4786	8.468860000000001
15.7556	18.9153	4.82834	-1.33002	0.690788	-3.0798	-59.2125	9.62396	9.19882
16.2551	16.8597	5.8766300000000005	-1.00779	0.948847	-3.8044	-59.3007	7.4321899999999985	8.30972
17.4714	12.4588	6.05082	-0.317679	0.963021	-4.52402	-60.5098	4.848330000000002	6.682919999999998
17.7557	10.7798	5.90336	0.242675	0.8972559999999999	-5.03756	-60.3509	1.85622	7.2686
15.5017	-3.62127	-7.7054399999999985	1.03194	0.567172	-5.0693	-60.3116	-1.2274	6.74027
11.5567	-61.8752	-13.0971	-0.325046	0.329498	-0.412474	-60.5308	-1.22781	7.36095
14.8862	-37.8419	-1.62881	-2.8271900000000003	-0.137605	0.646309	-61.4355	-0.644436	7.37458
20.65	8.36176	19.3207	1.11435	1.53818	-3.32695	-61.1938	-2.94513	5.49138
11.6126	18.7792	5.59241	4.1191	1.01283	-4.2598	-61.1843	-4.03884	4.73696
23.0353	7.563439999999999	-3.10466	3.08752	-0.192805	-3.77361	-60.4645	-6.7278600000000015	5.940180000000002
26.8248	11.0029	1.19282	-0.193715	0.587306	-3.17152	-60.89	-8.906139999999997	4.9302
14.332	7.2663	2.8604	-1.04454	1.16609	-3.32746	-60.8699	-10.3409	4.9147300000000005
3.51531	1.21605	-7.70275	0.7303470000000001	0.382373	-3.34825	-60.179	-12.0118	4.27236
6.3423	1.278	-7.03688	1.6591	-0.8062060000000001	-3.33411	-60.2542	-14.2251	4.99204
15.1329	2.9834400000000003	0.690449	1.34538	0.0339982	-3.03874	-59.88399999999999	-16.2334	5.71026
7.81013	8.07645	-1.3303	1.32415	0.281779	-2.54335	-58.8537	-18.1369	5.06264
5.52862	8.17794	-4.4969	0.6096630000000001	-0.366749	-2.30081	-59.5013	-19.3405	6.04533
12.0512	5.03895	0.0342547	-0.312821	0.0157518	-2.08224	-58.484	-20.0365	5.9058
11.7782	4.49367	-0.552815	-0.449194	0.33836900000000003	-1.86846	-58.1406	-21.2458	4.65231
11.8703	2.70523	-3.57459	-0.557886	0.152724	-1.74445	-57.1283	-22.1493	3.5203800000000003
11.5526	2.70452	-4.10264	-0.640339	0.368813	-1.44015	-57.7868	-22.3646	4.88504
9.93859	3.93164	-2.17584	-0.880289	0.417308	-1.29065	-57.4325	-23.5921	4.9928300000000005
10.0782	1.84591	-0.959054	-0.847866	0.375218	-1.10427	-56.3156	-24.1634	3.49225
10.1208	0.151314	-1.45329	-0.66895	0.28488	-0.983333	-56.9831	-24.5796	3.3694900000000003
9.93866	-0.13661900000000002	-1.87518	-0.429515	0.224558	-0.890315	-57.2016	-25.1202	3.11796
9.95419	0.7709560000000001	-1.81764	-0.25761100000000003	0.130154	-0.791493	-56.2995	-25.5916	2.98177
10.2999	1.61803	-1.82221	-0.228217	0.08291649999999999	-0.709146	-55.5145	-26.0507	2.22778
10.4789	1.85968	-2.14177	-0.252236	0.0939982	-0.597247	-56.2916	-26.5749	2.22855
10.5072	1.90454	-2.56585	-0.31045700000000004	0.132516	-0.537958	-55.8345	-26.9284	2.71615
10.2941	1.7978	-3.23033	-0.463269	0.19496	-0.4590010000000001	-55.2693	-27.0635	3.08143
10.0219	1.7064700000000002	-3.65237	-0.5773159999999999	0.216368	-0.36536	-55.8379	-27.0305	2.0962
9.6901	1.58501	-3.96806	-0.688924	0.320518	-0.347346	-55.6106	-27.2591	2.0919
9.43425	1.4487	-4.07221	-0.757229	0.413394	-0.256065	-55.9376	-28.1252	1.714
9.28487	1.29768	-3.85904	-0.792169	0.460082	-0.191125	-54.9463	-27.5923	0.47379
9.18126	1.1771200000000002	-3.47972	-0.745161	0.511938	-0.12828299999999998	-55.835	-28.0055	0.724208
9.12361	1.13246	-2.889	-0.78176	0.5103310000000001	-0.0992485	-55.7341	-27.5597	0.109244
9.18659	0.906468	-2.17725	-0.793479	0.436147	-0.0857957	-54.51300000000001	-27.1517	-0.639063
9.21805	0.801027	-1.82897	-0.881524	0.372819	-0.07244199999999999	-54.8513	-27.3523	-1.2573299999999998
9.14396	0.377846	-1.5547799999999998	-0.792233	0.396913	-0.101915	-55.9689	-27.4266	-1.00142
9.24906	0.181244	-1.5547	-0.826428	0.317266	-0.138988	-55.1861	-27.4508	-1.25564
9.47281	0.180829	-1.93427	-0.727952	0.28470300000000004	-0.191025	-55.5217	-27.9792	-2.12498
9.69774	0.301748	-2.0418	-0.638545	0.235363	-0.246394	-54.6224	-27.6913	-1.26282
9.78697	0.679595	-2.28565	-0.50864	0.249977	-0.26718400000000003	-54.9723	-27.5492	-2.74379
9.84591	1.07249	-2.58993	-0.646429	0.286979	-0.30501100000000003	-54.7484	-27.8799	-3.36804
9.4984	0.90546	-3.05674	-0.743488	0.348899	-0.381096	-55.2998	-28.3066	-2.99674
8.762210000000001	0.27007	-3.03565	-0.862597	0.337311	-0.487863	-54.6337	-28.2116	-3.62007
8.58208	-0.410499	-2.95683	-0.7797189999999999	0.359339	-0.646562	-54.8533	-28.5348	-3.62172
8.62902	-0.651913	-2.48711	-0.741216	0.40497	-0.798854	-54.4016	-28.9871	-4.0015800000000015
9.21804	-0.378627	-1.7494900000000002	-0.522616	0.429359	-0.894942	-53.735	-29.0008	-4.74985
10.0302	0.0301834	-1.54323	-0.387529	0.479499	-0.99022	-52.9488	-29.8931	-6.12736
10.3149	0.332503	-1.74247	-0.34583200000000003	0.593063	-1.08988	-53.3718	-30.9975	-4.8979
10.8554	0.589634	-1.83698	-0.28444400000000003	0.6006640000000001	-1.1566	-52.593	-31.0152	-5.6471300000000015
11.333	0.845916	-2.6122400000000003	-0.311766	0.737384	-1.22392	-52.7038	-31.6602	-6.6433300000000015
11.1363	0.618609	-2.9283	-0.373446	0.8105640000000001	-1.27066	-51.2447	-32.0375	-7.03063
11.2392	0.633089	-3.47376	-0.4317760000000001	0.859549	-1.36174	-51.3412	-33.353	-7.4152
11.3901	0.270345	-3.29178	-0.462741	0.914518	-1.4834	-50.109	-33.3947	-7.5495100000000015
11.7382	0.059469500000000015	-2.64213	-0.5316569999999999	0.979251	-1.58065	-49.7682	-34.492	-8.92556
12.4797	0.318332	-1.36041	-0.501025	1.04326	-1.71389	-48.983	-35.3826	-10.4268
13.1274	0.273617	-0.93992	-0.480986	1.12661	-1.89424	-48.3097	-35.7307	-10.9312
13.8165	0.0463364	-1.39691	-0.421255	1.2227	-2.04363	-48.183	-37.0524	-11.4414
14.4301	0.0306772	-1.94498	-0.443004	1.28118	-2.25583	-47.1743	-37.4107	-12.0724
15.0919	0.318418	-1.7678	-0.5463560000000001	1.36244	-2.36563	-45.5979	-38.2318	-12.5891
14.9888	-0.134722	-1.2512	-0.647753	1.37284	-2.48396	-44.701	-39.2334	-14.3401
15.0202	-0.73925	-0.8710389999999999	-0.752128	1.39709	-2.60768	-42.5559	-40.3033	-14.2452
16.195999999999998	-1.46373	0.15424100000000002	-0.859033	1.42369	-2.74793	-40.8774	-41.1118	-16.0005
18.462	-2.55283	-0.338618	-0.8023819999999999	1.63318	-2.86791	-39.8641	-41.8011	-16.635
19.6435	-3.71866	-1.53682	-0.720029	1.73669	-2.93841	-37.9486	-43.1776	-17.7794
20.2067	-4.65845	-3.30761	-0.92364	1.6918	-3.02444	-37.2874	-43.0743	-19.0215
20.5016	-6.61097	-4.4985800000000005	-1.18289	1.73465	-3.00188	-35.3672	-44.9977	-20.543000000000006
19.995	-9.69954	-6.907589999999999	-1.3784299999999998	1.66338	-2.9542200000000003	-34.5787	-45.3547	-20.6771
19.6025	-9.68506	-7.359610000000001	-1.50328	1.4638799999999998	-2.95485	-32.9029	-45.6197	-21.8076
20.5941	-8.5354	-7.41398	-1.70145	1.24116	-3.0126	-31.4456	-46.4252	-23.1897
20.853	-4.61728	-6.85282	-1.27757	1.14955	-3.30065	-29.4304	-46.9227	-24.3255
19.9041	-2.56138	-7.58088	-0.634604	1.13034	-3.46457	-27.7515	-47.1927	-25.0848
19.8241	-3.48539	-8.69749	-0.430656	1.2495	-3.20847	-26.6192	-48.8677	-26.5973
17.0713	-4.25842	-9.54309	-0.370081	1.0814700000000002	-2.7916	-24.2694	-48.6194	-26.6138
13.6989	-4.6955	-7.662139999999999	-0.264412	0.74097	-2.53456	-24.0291	-50.0554	-27.1262
13.3335	-1.56198	-5.4454	-0.0926369	0.334188	-2.53714	-22.5686	-50.1116	-26.7674
13.2774	1.7210299999999998	-4.71404	0.311921	0.185573	-2.4004	-21.0952	-50.9437	-26.1695
11.3332	9.3909	-3.13919	0.285027	0.415741	-1.89967	-20.4419	-50.0728	-27.032
10.6613	8.76746	-5.7217400000000005	0.317025	0.406294	-1.34826	-19.7473	-51.103	-26.0584
8.28727	1.12929	-5.32131	0.106291	0.242762	-0.535828	-19.1891	-51.4422	-26.933000000000003
4.60656	-2.48617	-5.12364	-0.492894	-0.0957246	0.176263	-20.4265	-51.1765	-27.0439
3.4570300000000005	-2.74141	-3.37617	-1.1063	-0.397451	0.577504	-19.7615	-50.6483	-27.0437
3.0300700000000003	-2.7692	-1.28515	-1.25514	-0.251359	1.08972	-21.0057	-50.8024	-28.768
1.69402	-3.34392	-1.01891	-1.14219	-0.306764	1.57081	-22.2518	-49.9832	-28.9967
1.03117	-3.76808	-1.43781	-0.803348	-0.562926	1.97341	-24.1664	-49.5784	-29.4718
1.1516	-3.96459	-1.36214	-0.361043	-0.8630700000000001	2.40659	-24.727	-49.5587	-29.467
1.6022	-3.96451	-1.3796700000000002	0.1164	-1.18099	2.81607	-27.4231	-48.5928	-28.5682
2.27658	-3.20865	-1.8246	0.594625	-1.40658	3.06098	-29.8995	-47.7352	-28.415
2.93605	-2.46789	-2.2391400000000004	0.974562	-1.5635	3.31731	-31.5803	-47.4619	-27.9033
3.52165	-2.04437	-2.33442	1.23099	-1.72363	3.6174	-33.6059	-46.3006	-26.8841
4.36284	-1.75685	-2.3700900000000003	1.41222	-1.80906	3.88964	-36.9552	-46.4213	-25.4964
